OBJECTID,COUNTYL,PASER
11916,125,3
10326,125,2
11701,125,5
13123,125,3
12999,125,3
11199,125,4
13187,125,2
13622,125,4
10775,125,2
11587,125,8
11374,125,4
12394,125,7
12795,125,3
15038,125,9
12145,125,2
12560,125,3
12002,125,9
10411,125,3
10199,125,3
11576,125,8
12252,125,5
12656,125,3
13049,125,3
13295,125,4
12817,125,3
11050,125,2
11889,125,2
10296,125,2
11657,125,3
12440,125,9
12946,125,3
11164,125,3
13596,125,5
10501,125,2
12332,125,4
12768,125,8
13736,125,4
12554,125,4
10588,125,3
11967,125,3
10379,125,2
11751,125,2
11517,125,2
12211,125,5
12645,125,3
13032,125,8
11227,125,3
13267,125,4
11004,125,8
10800,125,2
10265,125,3
11627,125,9
11389,125,5
12395,125,8
15089,125,7
14259,125,6
12181,125,5
11135,125,3
13551,125,2
10702,125,6
10463,125,2
14780,125,8
12321,125,5
12730,125,3
12507,125,8
13362,125,5
12891,125,3
13408,125,8
10570,125,2
10352,125,3
11725,125,2
12462,125,9
11496,125,3
12989,125,5
13230,125,9
13636,125,4
10769,125,3
13429,125,5
12381,125,6
15065,125,7
14245,125,2
12158,125,4
12614,125,2
13509,125,2
14669,125,9
12050,125,6
10429,125,3
12282,125,4
12714,125,3
13094,125,4
13329,125,5
12855,125,8
11097,125,3
10552,125,3
10344,125,3
11290,125,1
13129,125,3
12949,125,4
11170,125,3
13624,125,4
10723,125,2
10517,125,2
11348,125,8
12344,125,5
12801,125,3
15021,125,9
12589,125,2
13111,125,2
13148,125,9
12979,125,3
13223,125,4
10987,125,8
13630,125,4
10756,125,5
13410,125,7
11600,125,2
12389,125,4
15072,125,9
14238,125,4
12159,125,4
12619,125,2
13515,125,2
14667,125,9
12043,125,9
10457,125,2
10245,125,2
12286,125,4
12688,125,6
13074,125,3
13338,125,4
12860,125,6
11087,125,4
11918,125,2
11699,125,7
11279,125,1
13130,125,3
12963,125,9
11182,125,4
13184,125,9
13612,125,4
10718,125,4
11351,125,8
12350,125,9
12809,125,3
15029,125,9
12591,125,2
10200,125,3
11568,125,8
12238,125,5
12667,125,3
13038,125,9
13304,125,7
12828,125,3
11058,125,3
10293,125,3
12428,125,8
12917,125,3
11147,125,3
13574,125,2
10697,125,4
13652,125,4
10471,125,3
11897,125,2
11326,125,3
12319,125,7
12756,125,3
15000,125,9
13718,125,4
12552,125,4
12910,125,3
10616,125,3
10391,125,3
11745,125,2
11547,125,3
12229,125,8
12640,125,3
13174,125,8
13025,125,8
13272,125,6
11022,125,2
10797,125,2
10264,125,4
11628,125,9
12426,125,8
15093,125,7
14265,125,5
11124,125,3
10881,125,7
13542,125,2
12066,125,6
10452,125,3
14769,125,9
11303,125,3
12269,125,10
12731,125,3
12521,125,8
13352,125,5
12908,125,3
11129,125,4
13417,125,9
10562,125,4
10349,125,2
11710,125,5
12468,125,3
11511,125,2
12985,125,3
13227,125,9
13618,125,4
10759,125,5
12375,125,4
15066,125,7
14235,125,8
12155,125,4
13504,125,3
14659,125,9
10190,125,2
12256,125,5
12692,125,6
13081,125,4
13327,125,5
12877,125,4
11093,125,5
10538,125,3
11911,125,9
10338,125,2
11269,125,2
13106,125,4
12948,125,4
11183,125,4
13196,125,8
10961,125,2
13592,125,4
10736,125,2
10508,125,2
11345,125,8
12362,125,6
12797,125,3
15022,125,9
12580,125,9
10834,125,5
10594,125,3
12008,125,9
10392,125,3
14294,125,3
12682,125,6
13041,125,7
13278,125,10
12835,125,3
11045,125,5
11879,125,2
10285,125,3
11658,125,3
12430,125,8
13555,125,3
10712,125,3
10489,125,2
11896,125,2
12300,125,4
12774,125,8
15014,125,9
13709,125,5
12542,125,6
13361,125,5
12925,125,3
10559,125,4
11964,125,3
10368,125,2
11546,125,3
12652,125,3
13172,125,8
13031,125,8
13250,125,3
11018,125,3
12476,125,8
10793,125,2
10831,125,5
10597,125,3
12009,125,9
10386,125,3
12216,125,9
12683,125,6
13068,125,3
13293,125,9
12825,125,3
11056,125,3
10301,125,3
11649,125,9
12442,125,9
12932,125,3
11133,125,3
13590,125,8
10713,125,3
10461,125,2
11881,125,2
12324,125,3
12775,125,8
13715,125,4
12547,125,4
12926,125,3
13451,125,4
10576,125,4
11991,125,9
10370,125,2
11764,125,2
12644,125,3
13176,125,8
13259,125,4
10782,125,2
10263,125,2
11630,125,9
12400,125,4
15091,125,7
14229,125,8
12173,125,5
10898,125,8
13544,125,3
10455,125,2
14764,125,6
11302,125,3
12278,125,4
12735,125,3
12514,125,8
13351,125,5
12878,125,4
10540,125,7
10322,125,2
11728,125,2
12471,125,6
11508,125,2
11310,125,3
13138,125,4
13219,125,10
13604,125,5
10779,125,2
11584,125,8
11385,125,6
12379,125,4
15051,125,2
12149,125,5
12592,125,2
13518,125,3
12046,125,6
14755,125,8
10198,125,2
12261,125,4
12708,125,6
13080,125,5
13337,125,9
12852,125,3
11083,125,4
10493,125,2
11914,125,3
10297,125,3
11705,125,8
11282,125,1
13113,125,3
12973,125,3
11187,125,4
13186,125,9
13568,125,3
10745,125,4
13646,125,4
10497,125,2
12358,125,3
12796,125,3
15023,125,9
12584,125,4
10817,125,9
13440,125,9
10613,125,3
12003,125,9
10398,125,2
12217,125,4
12673,125,3
13065,125,5
13261,125,3
12831,125,3
11064,125,5
10842,125,6
10279,125,4
12429,125,8
15081,125,7
14260,125,4
11146,125,3
13562,125,3
10710,125,3
10472,125,3
12329,125,4
12744,125,3
15012,125,9
13724,125,4
12508,125,8
12880,125,3
13419,125,5
10587,125,3
11987,125,9
10359,125,3
11760,125,2
11534,125,3
12636,125,3
13141,125,4
13020,125,8
13241,125,3
12488,125,8
10792,125,2
11642,125,9
12413,125,5
15068,125,9
14234,125,8
12177,125,5
10878,125,7
13527,125,2
12032,125,9
10436,125,2
14772,125,9
12281,125,4
12719,125,3
13096,125,7
13312,125,4
12868,125,4
10533,125,3
11963,125,3
10329,125,2
11501,125,2
11307,125,3
13107,125,4
12976,125,3
13210,125,4
13621,125,4
10757,125,5
13706,125,5
11591,125,8
11381,125,7
12388,125,4
12785,125,4
15018,125,9
12157,125,4
12573,125,3
13498,125,3
14650,125,6
12011,125,9
10409,125,3
10192,125,2
11567,125,8
11617,125,9
12407,125,7
15069,125,9
14248,125,4
12182,125,5
12621,125,2
10883,125,7
13505,125,3
12035,125,9
10450,125,3
14767,125,6
11318,125,3
12295,125,4
12741,125,3
12515,125,8
13330,125,4
12881,125,3
10536,125,3
11731,125,2
11503,125,2
12493,125,8
11320,125,3
13135,125,3
12993,125,5
13235,125,7
10980,125,8
13601,125,2
10750,125,5
11581,125,8
11383,125,7
12383,125,4
12786,125,3
15025,125,9
12163,125,5
12575,125,2
13478,125,7
14660,125,8
12014,125,9
14751,125,9
14287,125,4
12237,125,5
12705,125,6
13072,125,3
13282,125,5
12875,125,3
11081,125,4
11902,125,2
10299,125,3
11280,125,1
12959,125,9
11179,125,3
13201,125,8
13576,125,2
10732,125,2
13654,125,3
10494,125,2
11343,125,8
12338,125,4
12766,125,8
15011,125,8
12131,125,2
12537,125,4
13373,125,3
10843,125,6
10605,125,3
11977,125,6
10407,125,3
11768,125,2
11535,125,3
14272,125,4
12224,125,8
12672,125,3
13048,125,3
13273,125,6
12819,125,3
11057,125,3
10838,125,2
10262,125,4
12454,125,9
15082,125,7
14273,125,5
11149,125,3
13549,125,2
10699,125,4
12070,125,6
10485,125,3
11336,125,3
12307,125,9
12729,125,3
13719,125,4
12505,125,8
13358,125,5
12893,125,3
13413,125,7
10582,125,2
11960,125,4
10345,125,2
11729,125,2
11495,125,3
13147,125,8
13240,125,8
11021,125,2
12483,125,8
13639,125,4
10802,125,9
11641,125,9
12421,125,6
15055,125,2
10876,125,2
13519,125,3
14666,125,9
10439,125,2
12297,125,4
12717,125,3
13084,125,3
13325,125,5
12848,125,3
11078,125,3
10545,125,2
11925,125,2
11277,125,1
13131,125,3
12965,125,9
13613,125,4
10763,125,5
11607,125,9
11377,125,6
12392,125,5
12787,125,3
15019,125,9
12164,125,5
12565,125,4
10866,125,3
12025,125,9
10415,125,3
10191,125,2
12236,125,5
12657,125,3
13046,125,7
13287,125,5
12842,125,3
11054,125,3
10284,125,3
11661,125,2
12432,125,8
12911,125,3
11181,125,4
13589,125,4
10734,125,2
13655,125,3
10505,125,2
11353,125,8
12758,125,3
15009,125,8
13732,125,4
12134,125,4
12529,125,6
12941,125,3
11971,125,3
10400,125,3
12214,125,9
12633,125,3
13269,125,7
10783,125,2
10272,125,2
11634,125,9
12397,125,4
14250,125,4
12186,125,8
12257,125,4
12663,125,3
13053,125,2
13286,125,5
12844,125,3
11038,125,5
11894,125,3
10310,125,3
11652,125,4
12443,125,9
12953,125,9
11193,125,4
10960,125,2
13593,125,4
10744,125,4
12353,125,9
12770,125,8
12136,125,2
12549,125,4
10828,125,5
13438,125,9
10592,125,3
11982,125,9
11749,125,2
11542,125,3
14269,125,4
12231,125,9
12648,125,3
13035,125,8
13249,125,5
10780,125,2
10256,125,2
11615,125,9
12405,125,5
14252,125,4
11145,125,3
13548,125,2
10707,125,2
10483,125,3
14760,125,3
12310,125,6
12739,125,3
13731,125,4
12511,125,8
13369,125,3
12900,125,3
13425,125,4
10578,125,5
10376,125,3
12466,125,4
11492,125,2
13146,125,8
12978,125,3
13233,125,8
10983,125,7
12482,125,8
13642,125,4
10753,125,5
13415,125,7
11603,125,2
12376,125,4
15048,125,9
14242,125,2
12169,125,5
12618,125,2
13524,125,3
12039,125,9
10454,125,2
12294,125,10
12696,125,6
13097,125,7
13332,125,5
12865,125,6
11072,125,5
10555,125,2
11912,125,8
10335,125,2
11271,125,2
13126,125,3
12945,125,3
11177,125,3
13190,125,3
13598,125,4
10731,125,2
12346,125,5
12807,125,9
15027,125,9
12132,125,2
12578,125,8
10871,125,3
13500,125,3
12022,125,9
10425,125,3
10211,125,3
14289,125,2
12241,125,2
12659,125,3
13040,125,7
13302,125,7
12838,125,3
11060,125,5
10304,125,3
12451,125,9
12916,125,2
11140,125,3
13572,125,2
10692,125,4
13650,125,4
10480,125,5
11895,125,2
12313,125,6
12767,125,8
15004,125,9
13730,125,4
12921,125,3
13450,125,4
10606,125,3
10399,125,2
11539,125,3
12228,125,8
12635,125,3
13019,125,8
13268,125,7
11027,125,2
10795,125,2
10250,125,3
11623,125,9
12418,125,6
15088,125,7
14231,125,8
12184,125,5
11099,125,7
10879,125,7
13550,125,2
10682,125,4
10456,125,2
14766,125,5
11291,125,3
12284,125,4
12748,125,5
12519,125,8
13353,125,5
12906,125,3
10566,125,3
10353,125,3
12465,125,9
11509,125,2
11294,125,3
13003,125,3
13221,125,10
13606,125,5
10758,125,5
11586,125,8
12390,125,4
15063,125,9
12154,125,5
12595,125,6
13529,125,2
12049,125,6
14758,125,8
10195,125,2
12263,125,4
12707,125,6
13088,125,5
13309,125,2
12874,125,3
11074,125,3
10895,125,7
13533,125,3
10430,125,3
14778,125,6
11312,125,3
12287,125,3
12726,125,4
12527,125,6
12899,125,3
13423,125,4
10561,125,4
10375,125,2
12475,125,4
11513,125,3
12983,125,3
13222,125,4
10988,125,8
13633,125,4
10749,125,5
13433,125,9
11580,125,8
12387,125,4
15075,125,9
14237,125,8
12153,125,5
13503,125,6
14649,125,6
12033,125,9
10203,125,3
12266,125,4
12697,125,6
13093,125,4
13324,125,4
12853,125,8
11095,125,5
11917,125,3
11288,125,1
13114,125,3
12955,125,9
11176,125,3
13193,125,8
13607,125,5
10729,125,2
10513,125,2
11346,125,8
12806,125,9
15047,125,9
12582,125,9
13109,125,2
10819,125,2
10600,125,3
12006,125,9
10396,125,2
14293,125,3
12209,125,7
12685,125,6
13061,125,4
13285,125,6
12837,125,3
11062,125,5
11886,125,2
11663,125,2
12436,125,8
12918,125,3
13595,125,3
10691,125,4
10474,125,3
11327,125,3
12311,125,6
12759,125,8
13717,125,4
12533,125,7
13402,125,9
12933,125,3
13441,125,9
10573,125,2
11983,125,9
10362,125,3
11759,125,2
12655,125,3
13260,125,3
11023,125,2
10798,125,2
10273,125,2
11643,125,9
12419,125,6
12632,125,8
10896,125,7
13514,125,2
10433,125,2
11297,125,3
12273,125,4
12733,125,3
12524,125,5
13336,125,9
12883,125,5
10530,125,4
10325,125,2
11727,125,2
11498,125,3
11305,125,3
13001,125,3
13242,125,4
13614,125,4
10773,125,2
11585,125,8
12368,125,4
15079,125,7
12141,125,2
12583,125,4
10861,125,3
12042,125,9
10418,125,3
10208,125,3
12258,125,4
12699,125,6
13101,125,7
13301,125,3
12849,125,3
11091,125,3
10518,125,2
10298,125,3
11286,125,1
13132,125,3
12971,125,3
11168,125,3
13195,125,8
10958,125,2
13575,125,2
10733,125,2
13653,125,4
10500,125,2
12342,125,3
12781,125,8
15016,125,9
12545,125,4
10815,125,9
13454,125,4
10608,125,3
12018,125,9
14274,125,5
12669,125,3
13063,125,4
13266,125,3
12826,125,3
11061,125,5
10816,125,9
10271,125,4
11654,125,4
12439,125,8
14278,125,4
13554,125,3
10693,125,4
12067,125,6
10469,125,3
10506,125,2
10305,125,3
11706,125,8
13108,125,2
12950,125,9
11191,125,4
13204,125,7
13583,125,4
10721,125,2
13661,125,3
10496,125,2
12360,125,4
12803,125,9
15033,125,9
12570,125,4
10812,125,9
10615,125,3
12024,125,9
10388,125,3
11775,125,3
11578,125,8
12670,125,3
13052,125,2
13290,125,6
12822,125,3
10275,125,2
11653,125,4
12441,125,9
11142,125,4
13540,125,2
10687,125,4
12308,125,4
12777,125,8
13711,125,5
12553,125,4
13342,125,8
12928,125,3
13443,125,9
10557,125,5
11978,125,3
10365,125,3
11752,125,2
11540,125,3
12647,125,3
13179,125,8
13254,125,4
11017,125,3
10810,125,9
11639,125,9
11393,125,5
12408,125,7
15052,125,2
14244,125,2
12610,125,4
10880,125,7
13528,125,2
10680,125,4
12038,125,9
10459,125,2
11317,125,2
12293,125,10
12745,125,5
12512,125,8
13326,125,5
12879,125,4
11123,125,3
11721,125,2
11494,125,3
12494,125,7
11319,125,3
12991,125,4
13216,125,6
10984,125,7
13627,125,3
10772,125,2
12373,125,4
12789,125,3
15034,125,9
12143,125,2
12561,125,4
10875,125,2
14662,125,8
12007,125,9
10416,125,3
10209,125,2
11569,125,8
12235,125,6
12690,125,6
13099,125,7
13288,125,5
12872,125,4
11071,125,5
11910,125,8
10281,125,3
11270,125,2
12957,125,9
11166,125,3
13586,125,4
10720,125,5
10512,125,2
12355,125,4
12776,125,8
15005,125,9
12555,125,4
13376,125,8
10824,125,5
10607,125,3
11965,125,3
11770,125,2
11518,125,3
14267,125,5
12232,125,9
12651,125,3
13008,125,3
13247,125,4
10830,125,5
10260,125,5
11644,125,9
12450,125,9
15095,125,3
14268,125,4
13556,125,3
10689,125,4
10491,125,2
14779,125,8
11334,125,3
12304,125,9
12723,125,3
13733,125,4
12510,125,8
12901,125,3
13430,125,5
10572,125,2
10367,125,3
11720,125,2
11485,125,6
13145,125,8
12982,125,3
13239,125,9
11014,125,2
12481,125,8
13643,125,4
10804,125,9
13420,125,4
11626,125,9
12403,125,4
15064,125,9
14232,125,8
12175,125,5
12594,125,6
13522,125,3
12047,125,6
10431,125,3
10246,125,2
12276,125,4
12693,125,6
13087,125,5
13339,125,5
12864,125,6
11076,125,3
10542,125,7
11920,125,3
10328,125,2
11700,125,7
11275,125,2
12328,125,4
12743,125,3
13708,125,5
12498,125,7
13349,125,5
12885,125,5
13414,125,7
10585,125,2
10350,125,2
11488,125,4
12646,125,3
13149,125,9
13243,125,4
12487,125,8
10809,125,9
11632,125,9
12425,125,3
15070,125,9
14230,125,8
12179,125,5
10882,125,7
13531,125,3
10451,125,3
14783,125,9
12283,125,4
12704,125,6
13086,125,4
13320,125,3
12866,125,4
11090,125,4
10531,125,4
10333,125,3
11281,125,1
13124,125,3
12984,125,3
13199,125,8
10982,125,7
13616,125,4
10748,125,5
11589,125,8
11379,125,7
12374,125,4
12812,125,3
15042,125,9
12156,125,4
12569,125,5
10863,125,3
12013,125,9
10410,125,3
11772,125,2
14290,125,3
12264,125,4
12661,125,3
13059,125,2
13291,125,9
12829,125,3
11040,125,3
11892,125,3
10309,125,3
11659,125,3
12445,125,9
12967,125,9
11190,125,4
13570,125,2
10743,125,4
13648,125,5
11354,125,8
12335,125,4
12769,125,8
14995,125,9
12557,125,7
10823,125,5
13448,125,4
10601,125,3
11972,125,3
10383,125,3
11769,125,2
11519,125,3
14254,125,4
12220,125,8
12637,125,3
13021,125,8
13248,125,5
11012,125,5
10785,125,2
10269,125,4
11631,125,9
11392,125,6
12401,125,4
14255,125,4
11144,125,4
13560,125,3
10704,125,4
10473,125,3
14776,125,6
12322,125,5
12734,125,3
12504,125,8
13365,125,4
12896,125,3
13426,125,4
10556,125,2
10360,125,3
11730,125,2
12472,125,6
11515,125,2
12992,125,5
11195,125,4
13231,125,9
13637,125,4
10770,125,2
13435,125,9
11601,125,2
12370,125,5
15049,125,4
14249,125,4
12166,125,5
12616,125,2
13513,125,2
14664,125,9
10437,125,2
14752,125,8
12288,125,4
12716,125,3
13095,125,6
13331,125,4
12858,125,4
11077,125,3
10553,125,2
11900,125,2
10339,125,4
11482,125,5
11276,125,1
13116,125,3
12960,125,9
11165,125,3
13191,125,8
13611,125,4
10725,125,2
11349,125,8
12339,125,4
12793,125,3
15031,125,8
12590,125,2
10868,125,3
10417,125,3
11779,125,9
14284,125,4
12250,125,4
12687,125,6
13043,125,7
13294,125,3
12840,125,3
11053,125,4
10287,125,3
11651,125,4
12447,125,9
12934,125,3
13580,125,3
10700,125,4
13658,125,3
10478,125,6
11893,125,3
12312,125,6
12778,125,8
14998,125,9
13720,125,4
12551,125,4
13404,125,8
12935,125,3
13128,125,3
12966,125,9
11186,125,4
13194,125,8
13619,125,4
11571,125,8
11352,125,8
12333,125,4
12810,125,3
15032,125,8
12567,125,5
10873,125,3
12027,125,9
10422,125,3
11774,125,2
11570,125,8
12254,125,5
12676,125,3
13047,125,3
13306,125,4
12816,125,3
11041,125,3
10300,125,3
11664,125,4
12449,125,9
12922,125,3
11139,125,3
13585,125,4
10696,125,4
13663,125,3
10482,125,3
11898,125,2
12299,125,4
12754,125,5
13728,125,4
12550,125,4
13374,125,8
12940,125,3
13447,125,6
11968,125,6
10381,125,2
11758,125,2
12210,125,7
13175,125,8
13028,125,8
13265,125,3
10786,125,2
10266,125,3
11633,125,9
12398,125,4
15084,125,7
14253,125,4
12176,125,5
11127,125,4
13547,125,3
10442,125,3
14761,125,8
11304,125,3
12274,125,4
12722,125,3
12497,125,7
13359,125,5
12884,125,5
11130,125,4
13421,125,4
10568,125,2
10372,125,2
11708,125,8
12470,125,5
11512,125,2
12995,125,3
13220,125,10
13640,125,4
10766,125,4
13424,125,4
12372,125,4
15057,125,8
14236,125,8
12147,125,2
12593,125,6
13508,125,3
14661,125,8
10424,125,3
10197,125,2
12265,125,4
12695,125,6
13082,125,4
13319,125,3
12859,125,4
11073,125,3
11905,125,9
10340,125,4
11273,125,2
13120,125,3
12947,125,4
11171,125,5
13202,125,7
13591,125,8
10724,125,2
10509,125,3
12345,125,5
12802,125,9
15039,125,9
12574,125,3
13401,125,9
10821,125,5
10599,125,3
12021,125,9
10378,125,3
11783,125,9
11548,125,3
12665,125,3
13055,125,2
13280,125,10
12820,125,3
11046,125,5
10303,125,3
11650,125,9
12457,125,9
12936,125,3
13563,125,3
10685,125,4
10479,125,5
12306,125,9
12764,125,8
15015,125,9
13710,125,5
12535,125,7
13355,125,5
12930,125,3
13449,125,4
10569,125,2
11970,125,6
10366,125,3
11746,125,2
12654,125,3
13171,125,8
13033,125,8
13251,125,3
11020,125,2
12478,125,8
10791,125,2
10251,125,2
11625,125,9
12414,125,7
15086,125,7
14240,125,10
12185,125,8
10884,125,7
13502,125,3
10432,125,3
14782,125,9
11322,125,3
12277,125,4
12742,125,3
12517,125,8
13333,125,5
12902,125,3
11125,125,3
10532,125,4
10323,125,2
12464,125,9
11506,125,2
11321,125,3
13150,125,9
12998,125,3
11198,125,4
13225,125,8
13610,125,5
10777,125,2
10563,125,3
10354,125,3
11766,125,2
11533,125,3
12643,125,3
13177,125,8
13027,125,8
13262,125,3
10784,125,2
10267,125,3
11618,125,9
12404,125,5
12178,125,5
10890,125,7
13564,125,3
10435,125,2
14785,125,9
11295,125,3
12275,125,4
12728,125,4
12516,125,8
13363,125,5
12890,125,3
11126,125,2
10543,125,6
10331,125,2
11724,125,2
12459,125,9
11486,125,6
13144,125,8
13236,125,9
13605,125,5
10760,125,5
11611,125,9
11386,125,5
12384,125,4
15050,125,2
12142,125,2
12596,125,6
13530,125,2
12029,125,3
10420,125,3
14756,125,8
10201,125,3
12251,125,5
12711,125,6
13070,125,3
13340,125,4
12863,125,6
11067,125,5
10503,125,2
11923,125,2
10290,125,3
11696,125,8
11261,125,2
13117,125,3
12951,125,9
11188,125,4
13192,125,8
13582,125,4
10747,125,5
13662,125,3
10519,125,2
12359,125,2
12799,125,3
15043,125,9
12585,125,4
10835,125,5
10593,125,3
12020,125,9
10387,125,3
11573,125,8
14291,125,3
12222,125,8
12679,125,8
13067,125,5
13292,125,9
12836,125,3
11044,125,5
10280,125,3
12434,125,8
13559,125,3
10711,125,2
10475,125,3
11325,125,3
12330,125,4
12760,125,8
13734,125,4
12531,125,7
12924,125,3
13409,125,7
10575,125,4
11989,125,9
10357,125,2
11762,125,2
12631,125,8
13153,125,9
13244,125,4
12477,125,8
10796,125,2
11624,125,9
12417,125,6
15077,125,9
14241,125,4
12609,125,4
10888,125,7
13521,125,2
12037,125,9
10447,125,3
14777,125,6
11306,125,3
12267,125,9
12702,125,6
13073,125,3
13321,125,3
12871,125,4
10551,125,3
11959,125,4
10330,125,2
11505,125,2
12491,125,8
11315,125,5
13115,125,3
12981,125,3
13597,125,5
10754,125,5
11588,125,8
12784,125,8
15035,125,9
12139,125,2
12579,125,9
10867,125,3
14651,125,6
10413,125,3
10193,125,2
14288,125,3
12260,125,4
12658,125,3
13039,125,7
13289,125,7
12845,125,3
11089,125,4
11919,125,3
10286,125,3
11695,125,8
11263,125,3
12968,125,9
11194,125,4
10957,125,2
13569,125,3
10746,125,5
13647,125,4
10507,125,3
11355,125,8
12336,125,4
12761,125,8
15001,125,9
12532,125,7
10841,125,2
10595,125,3
11966,125,3
10394,125,2
11754,125,2
11516,125,2
11609,125,9
12794,125,3
15040,125,9
12165,125,5
12576,125,2
14663,125,6
14753,125,8
11773,125,4
10210,125,2
12248,125,4
12706,125,6
13075,125,3
13277,125,10
12869,125,4
11084,125,4
10283,125,3
11283,125,1
12970,125,3
11184,125,4
13185,125,9
13579,125,3
10717,125,4
13657,125,3
10492,125,2
12351,125,9
12779,125,8
12137,125,2
12544,125,3
10827,125,5
13439,125,9
10589,125,3
11981,125,9
14275,125,5
12234,125,4
12675,125,3
13060,125,4
13275,125,6
12833,125,3
11039,125,4
10818,125,2
10274,125,2
12437,125,8
14276,125,5
11136,125,3
13535,125,3
10705,125,2
10464,125,2
11333,125,3
12326,125,5
12738,125,3
13727,125,4
12501,125,6
13364,125,4
12894,125,3
13406,125,8
10583,125,2
11961,125,4
10373,125,2
11726,125,2
11497,125,3
12653,125,3
13137,125,3
13224,125,8
11025,125,2
12484,125,8
13631,125,4
10807,125,9
11638,125,9
12423,125,2
15058,125,3
14223,125,5
12611,125,5
10889,125,7
13517,125,2
12030,125,3
10446,125,3
14774,125,9
10248,125,2
12271,125,10
12689,125,6
13079,125,5
13310,125,7
12857,125,4
11088,125,4
10547,125,3
11926,125,7
10332,125,3
11265,125,3
13133,125,3
12986,125,3
10986,125,8
13615,125,4
10751,125,5
13705,125,5
11590,125,8
12393,125,7
12790,125,3
15037,125,9
12140,125,2
12564,125,4
10419,125,3
11780,125,9
10204,125,3
11574,125,8
14283,125,4
12240,125,6
12660,125,3
13042,125,7
13308,125,4
12843,125,3
11042,125,3
11883,125,2
10295,125,3
11645,125,9
12427,125,6
12914,125,2
11189,125,4
13594,125,4
12352,125,9
12763,125,8
15003,125,9
13722,125,4
12135,125,4
12534,125,7
10591,125,3
11974,125,3
10393,125,3
11750,125,2
12225,125,7
12642,125,3
13029,125,8
13256,125,4
11013,125,4
10789,125,2
10258,125,2
11619,125,5
12399,125,4
14263,125,5
12180,125,5
11138,125,3
13546,125,2
10698,125,4
12069,125,6
10466,125,3
11328,125,3
12317,125,7
12727,125,4
12499,125,5
13354,125,5
12886,125,3
13405,125,8
10579,125,5
10355,125,2
12461,125,9
11514,125,3
12988,125,5
13218,125,4
13632,125,4
10761,125,5
13434,125,9
11373,125,5
12391,125,4
15074,125,9
14243,125,2
12144,125,2
12613,125,2
14281,125,4
13270,125,5
11019,125,3
10794,125,2
10268,125,2
11621,125,9
11388,125,5
12411,125,5
14258,125,4
11151,125,3
13536,125,3
10709,125,3
14763,125,6
11330,125,3
12325,125,3
12732,125,3
13716,125,4
12523,125,5
13370,125,3
12898,125,3
13418,125,9
10580,125,5
10348,125,2
11711,125,5
11499,125,2
13134,125,3
12996,125,3
13234,125,9
12486,125,8
13641,125,4
10768,125,4
13411,125,7
11606,125,3
11375,125,4
15067,125,9
14239,125,10
12170,125,5
12601,125,4
13525,125,3
14654,125,9
12034,125,9
10441,125,2
12272,125,10
12700,125,6
13085,125,4
13334,125,5
12847,125,3
11080,125,5
10539,125,7
11903,125,2
11697,125,8
11272,125,2
13127,125,3
12958,125,9
11178,125,3
13183,125,9
13608,125,5
10735,125,2
11566,125,8
11350,125,8
12808,125,9
15028,125,9
12133,125,3
12568,125,5
10872,125,3
12026,125,9
10427,125,3
10214,125,2
14292,125,3
12243,125,5
12662,125,3
13058,125,2
13303,125,7
12824,125,3
11066,125,5
11891,125,2
10294,125,3
12438,125,8
12912,125,3
11131,125,4
13587,125,4
10688,125,4
10468,125,3
